n,prime,diff
90773,1170089,22
90774,1170107,18
90775,1170109,2
90776,1170119,10
90777,1170131,12
90778,1170133,2
90779,1170137,4
90780,1170139,2
90781,1170167,28
90782,1170173,6
90783,1170193,20
90784,1170203,10
90785,1170209,6
90786,1170233,24
90787,1170251,18
90788,1170271,20
90789,1170277,6
90790,1170311,34
90791,1170317,6
90792,1170329,12
90793,1170349,20
90794,1170361,12
90795,1170373,12
90796,1170397,24
90797,1170437,40
90798,1170443,6
90799,1170451,8
90800,1170461,10
90801,1170487,26
90802,1170497,10
90803,1170511,14
90804,1170517,6
90805,1170523,6
90806,1170541,18
90807,1170553,12
90808,1170563,10
90809,1170581,18
90810,1170583,2
90811,1170593,10
90812,1170599,6
90813,1170607,8
90814,1170641,34
90815,1170649,8
90816,1170661,12
90817,1170667,6
90818,1170679,12
90819,1170683,4
90820,1170707,24
90821,1170709,2
90822,1170713,4
90823,1170721,8
90824,1170727,6
90825,1170751,24
90826,1170779,28
90827,1170781,2
90828,1170787,6
90829,1170803,16
90830,1170811,8
90831,1170821,10
90832,1170833,12
90833,1170853,20
90834,1170857,4
90835,1170863,6
90836,1170899,36
90837,1170941,42
90838,1170947,6
90839,1170971,24
90840,1170979,8
90841,1171031,52
90842,1171033,2
90843,1171039,6
90844,1171057,18
90845,1171061,4
90846,1171069,8
90847,1171073,4
90848,1171109,36
90849,1171111,2
90850,1171117,6
90851,1171123,6
90852,1171133,10
90853,1171189,56
90854,1171199,10
90855,1171201,2
90856,1171207,6
90857,1171231,24
90858,1171241,10
90859,1171243,2
90860,1171253,10
90861,1171259,6
90862,1171267,8
90863,1171301,34
90864,1171319,18
90865,1171343,24
90866,1171393,50
90867,1171399,6
90868,1171421,22
90869,1171427,6
90870,1171447,20
90871,1171451,4
90872,1171463,12
90873,1171477,14
90874,1171517,40
90875,1171523,6
90876,1171529,6
90877,1171549,20
90878,1171553,4
90879,1171561,8
90880,1171579,18
90881,1171591,12
90882,1171601,10
90883,1171619,18
90884,1171633,14
90885,1171637,4
90886,1171661,24
90887,1171669,8
90888,1171699,30
90889,1171721,22
90890,1171747,26
90891,1171771,24
90892,1171783,12
90893,1171789,6
90894,1171801,12
90895,1171811,10
90896,1171813,2
90897,1171823,10
90898,1171837,14
90899,1171847,10
90900,1171867,20
90901,1171921,54
90902,1171927,6
90903,1171931,4
90904,1171957,26
90905,1171967,10
90906,1171969,2
90907,1171979,10
90908,1171981,2
90909,1171991,10
90910,1171999,8
90911,1172009,10
90912,1172021,12
90913,1172023,2
90914,1172027,4
90915,1172029,2
90916,1172047,18
90917,1172063,16
90918,1172069,6
90919,1172081,12
90920,1172107,26
90921,1172111,4
90922,1172147,36
90923,1172179,32
90924,1172207,28
90925,1172233,26
90926,1172257,24
90927,1172261,4
90928,1172273,12
90929,1172279,6
90930,1172317,38
90931,1172329,12
90932,1172351,22
90933,1172377,26
90934,1172393,16
90935,1172401,8
90936,1172407,6
90937,1172411,4
90938,1172417,6
90939,1172429,12
90940,1172443,14
90941,1172447,4
90942,1172461,14
90943,1172467,6
90944,1172491,24
90945,1172497,6
90946,1172503,6
90947,1172531,28
90948,1172533,2
90949,1172537,4
90950,1172539,2
90951,1172543,4
90952,1172573,30
90953,1172579,6
90954,1172657,78
90955,1172659,2
90956,1172663,4
90957,1172671,8
90958,1172681,10
90959,1172683,2
90960,1172687,4
90961,1172713,26
90962,1172749,36
90963,1172777,28
90964,1172783,6
90965,1172797,14
90966,1172803,6
90967,1172807,4
90968,1172819,12
90969,1172833,14
90970,1172867,34
90971,1172893,26
90972,1172903,10
90973,1172921,18
90974,1172929,8
90975,1172933,4
90976,1172939,6
90977,1172953,14
90978,1172957,4
90979,1172959,2
90980,1172981,22
90981,1172993,12
90982,1173001,8
90983,1173013,12
90984,1173043,30
90985,1173059,16
90986,1173101,42
90987,1173121,20
90988,1173127,6
90989,1173157,30
90990,1173163,6
90991,1173173,10
90992,1173181,8
90993,1173191,10
90994,1173199,8
90995,1173223,24
90996,1173239,16
90997,1173259,20
90998,1173281,22
90999,1173283,2
91000,1173301,18
91001,1173343,42
91002,1173349,6
91003,1173373,24
91004,1173397,24
91005,1173401,4
91006,1173407,6
91007,1173433,26
91008,1173439,6
91009,1173463,24
91010,1173481,18
91011,1173511,30
91012,1173521,10
91013,1173539,18
91014,1173541,2
91015,1173551,10
91016,1173553,2
91017,1173581,28
91018,1173583,2
91019,1173587,4
91020,1173589,2
91021,1173593,4
91022,1173617,24
91023,1173631,14
91024,1173709,78
91025,1173743,34
91026,1173749,6
91027,1173779,30
91028,1173787,8
91029,1173803,16
91030,1173811,8
91031,1173827,16
91032,1173829,2
91033,1173841,12
91034,1173853,12
91035,1173881,28
91036,1173883,2
91037,1173917,34
91038,1173937,20
91039,1173941,4
91040,1173947,6
91041,1173959,12
91042,1173961,2
91043,1173979,18
91044,1173983,4
91045,1174021,38
91046,1174027,6
91047,1174031,4
91048,1174049,18
91049,1174073,24
91050,1174079,6
91051,1174091,12
91052,1174093,2
91053,1174099,6
91054,1174141,42
91055,1174163,22
91056,1174171,8
91057,1174193,22
91058,1174211,18
91059,1174213,2
91060,1174231,18
91061,1174237,6
91062,1174247,10
91063,1174259,12
91064,1174267,8
91065,1174273,6
91066,1174301,28
91067,1174307,6
91068,1174319,12
91069,1174331,12
91070,1174337,6
91071,1174339,2
91072,1174361,22
91073,1174387,26
91074,1174399,12
91075,1174423,24
91076,1174441,18
91077,1174451,10
91078,1174463,12
91079,1174469,6
91080,1174477,8
91081,1174487,10
91082,1174489,2
91083,1174499,10
91084,1174507,8
91085,1174519,12
91086,1174531,12
91087,1174549,18
91088,1174571,22
91089,1174583,12
91090,1174601,18
91091,1174603,2
91092,1174619,16
91093,1174627,8
91094,1174669,42
91095,1174673,4
91096,1174681,8
91097,1174687,6
91098,1174709,22
91099,1174721,12
91100,1174727,6
91101,1174739,12
91102,1174759,20
91103,1174763,4
91104,1174769,6
91105,1174781,12
91106,1174783,2
91107,1174793,10
91108,1174801,8
91109,1174829,28
91110,1174847,18
91111,1174879,32
91112,1174883,4
91113,1174891,8
91114,1174897,6
91115,1174913,16
91116,1174919,6
91117,1174949,30
91118,1174951,2
91119,1174969,18
91120,1174973,4
91121,1175003,30
91122,1175021,18
91123,1175029,8
91124,1175039,10
91125,1175071,32
91126,1175077,6
91127,1175099,22
91128,1175107,8
91129,1175123,16
91130,1175143,20
91131,1175149,6
91132,1175173,24
91133,1175191,18
91134,1175219,28
91135,1175243,24
91136,1175249,6
91137,1175257,8
91138,1175267,10
91139,1175297,30
91140,1175351,54
91141,1175353,2
91142,1175371,18
91143,1175387,16
91144,1175389,2
91145,1175407,18
91146,1175411,4
91147,1175413,2
91148,1175417,4
91149,1175437,20
91150,1175467,30
91151,1175479,12
91152,1175483,4
91153,1175497,14
91154,1175509,12
91155,1175521,12
91156,1175561,40
91157,1175569,8
91158,1175579,10
91159,1175591,12
91160,1175617,26
91161,1175623,6
91162,1175627,4
91163,1175651,24
91164,1175659,8
91165,1175677,18
91166,1175683,6
91167,1175687,4
91168,1175711,24
91169,1175717,6
91170,1175723,6
91171,1175729,6
91172,1175743,14
91173,1175767,24
91174,1175789,22
91175,1175791,2
91176,1175803,12
91177,1175807,4
91178,1175813,6
91179,1175819,6
91180,1175821,2
91181,1175833,12
91182,1175849,16
91183,1175857,8
91184,1175887,30
91185,1175899,12
91186,1175927,28
91187,1175939,12
91188,1175953,14
91189,1175959,6
91190,1175963,4
91191,1175969,6
91192,1175981,12
91193,1175989,8
91194,1176023,34
91195,1176029,6
91196,1176031,2
91197,1176041,10
91198,1176061,20
91199,1176083,22
91200,1176089,6
91201,1176113,24
91202,1176121,8
91203,1176127,6
91204,1176137,10
91205,1176163,26
91206,1176173,10
91207,1176187,14
91208,1176191,4
91209,1176221,30
91210,1176223,2
91211,1176239,16
91212,1176277,38
91213,1176293,16
91214,1176323,30
91215,1176353,30
91216,1176361,8
91217,1176367,6
91218,1176377,10
91219,1176391,14
91220,1176397,6
91221,1176403,6
91222,1176407,4
91223,1176421,14
91224,1176433,12
91225,1176449,16
91226,1176463,14
91227,1176509,46
91228,1176521,12
91229,1176529,8
91230,1176533,4
91231,1176557,24
91232,1176583,26
91233,1176589,6
91234,1176599,10
91235,1176601,2
91236,1176607,6
91237,1176631,24
91238,1176641,10
91239,1176647,6
91240,1176671,24
91241,1176673,2
91242,1176701,28
91243,1176709,8
91244,1176713,4
91245,1176737,24
91246,1176767,30
91247,1176779,12
91248,1176787,8
91249,1176793,6
91250,1176797,4
91251,1176811,14
91252,1176827,16
91253,1176869,42
91254,1176871,2
91255,1176881,10
91256,1176899,18
91257,1176911,12
91258,1176937,26
91259,1176943,6
91260,1176947,4
91261,1176949,2
91262,1176983,34
91263,1177009,26
91264,1177019,10
91265,1177027,8
91266,1177037,10
91267,1177067,30
91268,1177073,6
91269,1177087,14
91270,1177093,6
91271,1177103,10
91272,1177129,26
91273,1177147,18
91274,1177153,6
91275,1177157,4
91276,1177159,2
91277,1177171,12
91278,1177181,10
91279,1177201,20
91280,1177207,6
91281,1177219,12
91282,1177223,4
91283,1177237,14
91284,1177243,6
91285,1177247,4
91286,1177277,30
91287,1177291,14
91288,1177331,40
91289,1177387,56
91290,1177399,12
91291,1177427,28
91292,1177433,6
91293,1177447,14
91294,1177453,6
91295,1177459,6
91296,1177481,22
91297,1177489,8
91298,1177499,10
91299,1177507,8
91300,1177513,6
91301,1177529,16
91302,1177541,12
91303,1177543,2
91304,1177549,6
91305,1177571,22
91306,1177609,38
91307,1177613,4
91308,1177619,6
91309,1177621,2
91310,1177637,16
91311,1177651,14
91312,1177667,16
91313,1177681,14
91314,1177697,16
91315,1177711,14
91316,1177717,6
91317,1177723,6
91318,1177733,10
91319,1177739,6
91320,1177741,2
91321,1177751,10
91322,1177763,12
91323,1177769,6
91324,1177801,32
91325,1177843,42
91326,1177859,16
91327,1177873,14
91328,1177877,4
91329,1177901,24
91330,1177919,18
91331,1177921,2
91332,1177933,12
91333,1177949,16
91334,1177987,38
91335,1177997,10
91336,1178003,6
91337,1178017,14
91338,1178033,16
91339,1178039,6
91340,1178041,2
91341,1178059,18
91342,1178069,10
91343,1178087,18
91344,1178101,14
91345,1178113,12
91346,1178123,10
91347,1178131,8
91348,1178141,10
91349,1178159,18
91350,1178161,2
91351,1178167,6
91352,1178173,6
91353,1178189,16
91354,1178197,8
91355,1178201,4
91356,1178207,6
91357,1178213,6
91358,1178227,14
91359,1178231,4
91360,1178237,6
91361,1178239,2
91362,1178263,24
91363,1178269,6
91364,1178273,4
91365,1178297,24
91366,1178347,50
91367,1178363,16
91368,1178369,6
91369,1178371,2
91370,1178377,6
91371,1178393,16
91372,1178417,24
91373,1178447,30
91374,1178461,14
91375,1178479,18
91376,1178483,4
91377,1178521,38
91378,1178533,12
91379,1178537,4
91380,1178549,12
91381,1178557,8
91382,1178591,34
91383,1178609,18
91384,1178621,12
91385,1178623,2
91386,1178633,10
91387,1178641,8
91388,1178659,18
91389,1178669,10
91390,1178689,20
91391,1178699,10
91392,1178701,2
91393,1178707,6
91394,1178711,4
91395,1178717,6
91396,1178719,2
91397,1178743,24
91398,1178753,10
91399,1178767,14
91400,1178803,36
91401,1178809,6
91402,1178833,24
91403,1178843,10
91404,1178851,8
91405,1178887,36
91406,1178897,10
91407,1178909,12
91408,1178921,12
91409,1178927,6
91410,1178939,12
91411,1178953,14
91412,1178959,6
91413,1178963,4
91414,1178971,8
91415,1178977,6
91416,1178981,4
91417,1178993,12
91418,1179011,18
91419,1179019,8
91420,1179047,28
91421,1179109,62
91422,1179127,18
91423,1179149,22
91424,1179151,2
91425,1179173,22
91426,1179179,6
91427,1179193,14
91428,1179203,10
91429,1179223,20
91430,1179251,28
91431,1179253,2
91432,1179259,6
91433,1179263,4
91434,1179281,18
91435,1179287,6
91436,1179289,2
91437,1179293,4
91438,1179317,24
91439,1179319,2
91440,1179323,4
91441,1179329,6
91442,1179331,2
91443,1179337,6
91444,1179379,42
91445,1179383,4
91446,1179389,6
91447,1179403,14
91448,1179413,10
91449,1179419,6
91450,1179421,2
91451,1179427,6
91452,1179467,40
91453,1179491,24
91454,1179499,8
91455,1179527,28
91456,1179547,20
91457,1179551,4
91458,1179553,2
91459,1179569,16
91460,1179571,2
91461,1179583,12
91462,1179589,6
91463,1179599,10
91464,1179637,38
91465,1179641,4
91466,1179649,8
91467,1179677,28
91468,1179733,56
91469,1179751,18
91470,1179757,6
91471,1179779,22
91472,1179793,14
91473,1179797,4
91474,1179839,42
91475,1179847,8
91476,1179853,6
91477,1179859,6
91478,1179863,4
91479,1179869,6
91480,1179883,14
91481,1179901,18
91482,1179907,6
91483,1179929,22
91484,1179947,18
91485,1179961,14
91486,1179973,12
91487,1179977,4
91488,1179979,2
91489,1179989,10
91490,1179991,2
91491,1180009,18
91492,1180013,4
91493,1180019,6
91494,1180027,8
91495,1180031,4
91496,1180043,12
91497,1180057,14
91498,1180073,16
91499,1180087,14
91500,1180093,6
91501,1180099,6
91502,1180111,12
91503,1180117,6
91504,1180121,4
91505,1180133,12
91506,1180141,8
91507,1180159,18
91508,1180171,12
91509,1180219,48
91510,1180237,18
91511,1180241,4
91512,1180243,2
91513,1180247,4
91514,1180253,6
91515,1180279,26
91516,1180303,24
91517,1180313,10
91518,1180351,38
91519,1180369,18
91520,1180373,4
91521,1180381,8
91522,1180391,10
91523,1180397,6
91524,1180409,12
91525,1180423,14
91526,1180427,4
91527,1180447,20
91528,1180477,30
91529,1180493,16
91530,1180507,14
91531,1180519,12
91532,1180537,18
91533,1180547,10
91534,1180549,2
91535,1180577,28
91536,1180591,14
91537,1180631,40
91538,1180637,6
91539,1180643,6
91540,1180657,14
91541,1180661,4
91542,1180691,30
91543,1180693,2
91544,1180709,16
91545,1180721,12
91546,1180723,2
91547,1180727,4
91548,1180733,6
91549,1180757,24
91550,1180771,14
91551,1180799,28
91552,1180807,8
91553,1180811,4
91554,1180819,8
91555,1180847,28
91556,1180849,2
91557,1180853,4
91558,1180859,6
91559,1180873,14
91560,1180877,4
91561,1180891,14
91562,1180897,6
91563,1180901,4
91564,1180903,2
91565,1180913,10
91566,1180931,18
91567,1180937,6
91568,1180951,14
91569,1180957,6
91570,1180961,4
91571,1180979,18
91572,1180987,8
91573,1180997,10
91574,1181017,20
91575,1181023,6
91576,1181039,16
91577,1181051,12
91578,1181053,2
91579,1181057,4
91580,1181093,36
91581,1181099,6
91582,1181137,38
91583,1181149,12
91584,1181153,4
91585,1181171,18
91586,1181183,12
91587,1181197,14
91588,1181203,6
91589,1181209,6
91590,1181237,28
91591,1181263,26
91592,1181267,4
91593,1181269,2
91594,1181281,12
91595,1181293,12
91596,1181309,16
91597,1181311,2
91598,1181321,10
91599,1181329,8
91600,1181407,78
91601,1181413,6
91602,1181437,24
91603,1181443,6
91604,1181461,18
91605,1181471,10
91606,1181473,2
91607,1181501,28
91608,1181507,6
91609,1181519,12
91610,1181527,8
91611,1181549,22
91612,1181561,12
91613,1181563,2
91614,1181573,10
91615,1181581,8
91616,1181611,30
91617,1181617,6
91618,1181633,16
91619,1181647,14
91620,1181681,34
91621,1181699,18
91622,1181701,2
91623,1181723,22
91624,1181729,6
91625,1181731,2
91626,1181759,28
91627,1181767,8
91628,1181771,4
91629,1181773,2
91630,1181777,4
91631,1181839,62
91632,1181879,40
91633,1181881,2
91634,1181893,12
91635,1181897,4
91636,1181911,14
91637,1181923,12
91638,1181927,4
91639,1181963,36
91640,1181969,6
91641,1181981,12
91642,1181987,6
91643,1182007,20
91644,1182019,12
91645,1182023,4
91646,1182031,8
91647,1182043,12
91648,1182073,30
91649,1182121,48
91650,1182133,12
91651,1182143,10
91652,1182157,14
91653,1182211,54
91654,1182253,42
91655,1182277,24
91656,1182281,4
91657,1182283,2
91658,1182287,4
91659,1182289,2
91660,1182331,42
91661,1182341,10
91662,1182343,2
91663,1182347,4
91664,1182353,6
91665,1182383,30
91666,1182397,14
91667,1182403,6
91668,1182413,10
91669,1182421,8
91670,1182431,10
91671,1182437,6
91672,1182439,2
91673,1182449,10
91674,1182451,2
91675,1182463,12
91676,1182479,16
91677,1182487,8
91678,1182491,4
91679,1182509,18
91680,1182521,12
91681,1182539,18
91682,1182547,8
91683,1182581,34
91684,1182593,12
91685,1182611,18
91686,1182659,48
91687,1182677,18
91688,1182679,2
91689,1182689,10
91690,1182691,2
91691,1182697,6
91692,1182703,6
91693,1182737,34
91694,1182739,2
91695,1182757,18
91696,1182763,6
91697,1182767,4
91698,1182781,14
91699,1182787,6
91700,1182791,4
91701,1182817,26
91702,1182847,30
91703,1182869,22
91704,1182889,20
91705,1182893,4
91706,1182901,8
91707,1182917,16
91708,1182919,2
91709,1182947,28
91710,1182953,6
91711,1182967,14
91712,1182989,22
91713,1183003,14
91714,1183027,24
91715,1183031,4
91716,1183033,2
91717,1183057,24
91718,1183079,22
91719,1183093,14
91720,1183103,10
91721,1183121,18
91722,1183123,2
91723,1183141,18
91724,1183151,10
91725,1183157,6
91726,1183159,2
91727,1183163,4
91728,1183181,18
91729,1183199,18
91730,1183201,2
91731,1183211,10
91732,1183213,2
91733,1183241,28
91734,1183261,20
91735,1183267,6
91736,1183271,4
91737,1183277,6
91738,1183279,2
91739,1183333,54
91740,1183337,4
91741,1183349,12
91742,1183381,32
91743,1183393,12
91744,1183397,4
91745,1183409,12
91746,1183411,2
91747,1183423,12
91748,1183447,24
91749,1183451,4
91750,1183471,20
91751,1183477,6
91752,1183531,54
91753,1183537,6
91754,1183541,4
91755,1183561,20
91756,1183571,10
91757,1183579,8
91758,1183597,18
91759,1183607,10
91760,1183613,6
91761,1183687,74
91762,1183697,10
91763,1183709,12
91764,1183723,14
91765,1183729,6
91766,1183733,4
91767,1183739,6
91768,1183753,14
91769,1183759,6
91770,1183769,10
91771,1183771,2
91772,1183781,10
91773,1183799,18
91774,1183811,12
91775,1183813,2
91776,1183837,24
91777,1183843,6
91778,1183877,34
91779,1183913,36
91780,1183933,20
91781,1183939,6
91782,1183943,4
91783,1183951,8
91784,1183961,10
91785,1183969,8
91786,1183981,12
91787,1183993,12
91788,1183997,4
91789,1184003,6
91790,1184011,8
91791,1184047,36
91792,1184059,12
91793,1184069,10
91794,1184077,8
91795,1184081,4
91796,1184083,2
91797,1184093,10
91798,1184119,26
91799,1184123,4
91800,1184129,6
91801,1184143,14
91802,1184149,6
91803,1184171,22
91804,1184173,2
91805,1184207,34
91806,1184219,12
91807,1184243,24
91808,1184269,26
91809,1184291,22
91810,1184299,8
91811,1184303,4
91812,1184317,14
91813,1184329,12
91814,1184347,18
91815,1184357,10
91816,1184363,6
91817,1184369,6
91818,1184377,8
91819,1184399,22
91820,1184411,12
91821,1184413,2
91822,1184423,10
91823,1184429,6
91824,1184453,24
91825,1184459,6
91826,1184461,2
91827,1184471,10
91828,1184473,2
91829,1184483,10
91830,1184489,6
91831,1184507,18
91832,1184527,20
91833,1184537,10
91834,1184539,2
91835,1184549,10
91836,1184551,2
91837,1184587,36
91838,1184609,22
91839,1184653,44
91840,1184663,10
91841,1184671,8
91842,1184683,12
91843,1184731,48
91844,1184741,10
91845,1184749,8
91846,1184759,10
91847,1184767,8
91848,1184791,24
91849,1184797,6
91850,1184837,40
91851,1184839,2
91852,1184867,28
91853,1184881,14
91854,1184893,12
91855,1184903,10
91856,1184923,20
91857,1184927,4
91858,1184933,6
91859,1184947,14
91860,1184957,10
91861,1184959,2
91862,1184987,28
91863,1184993,6
91864,1185013,20
91865,1185017,4
91866,1185071,54
91867,1185077,6
91868,1185089,12
91869,1185103,14
91870,1185109,6
91871,1185113,4
91872,1185127,14
91873,1185131,4
91874,1185179,48
91875,1185181,2
91876,1185241,60
91877,1185281,40
91878,1185287,6
91879,1185299,12
91880,1185307,8
91881,1185313,6
91882,1185319,6
91883,1185329,10
91884,1185337,8
91885,1185343,6
91886,1185361,18
91887,1185367,6
91888,1185377,10
91889,1185383,6
91890,1185389,6
91891,1185403,14
91892,1185439,36
91893,1185463,24
91894,1185469,6
91895,1185493,24
91896,1185497,4
91897,1185511,14
91898,1185523,12
91899,1185551,28
91900,1185559,8
91901,1185577,18
91902,1185589,12
91903,1185601,12
91904,1185617,16
91905,1185623,6
91906,1185637,14
91907,1185643,6
91908,1185647,4
91909,1185659,12
91910,1185661,2
91911,1185671,10
91912,1185677,6
91913,1185683,6
91914,1185689,6
91915,1185697,8
91916,1185703,6
91917,1185707,4
91918,1185721,14
91919,1185749,28
91920,1185787,38
91921,1185791,4
91922,1185797,6
91923,1185817,20
91924,1185823,6
91925,1185827,4
91926,1185851,24
91927,1185859,8
91928,1185871,12
91929,1185883,12
91930,1185889,6
91931,1185893,4
91932,1185907,14
91933,1185929,22
91934,1185931,2
91935,1185953,22
91936,1185979,26
